-0.001016,0.000108,0.779105,0.007282,0.037052,-0.080119,0.996070,0.350901,-0.217152,0.189620,0.455391,-0.290225,-0.045702,-0.316137,-0.229060,-0.216404,0.412436,-0.303318,0.101159,0.003745,-0.105583,1.606562,0.348677,0.887853,0.173254,0.256188,0.390445,-0.126446,-1.469047,-0.377878,0.826176,-0.419547,0.181803,-0.256215
-0.001159,0.000083,0.779302,0.007359,0.037776,-0.080439,0.996016,0.351892,-0.217222,0.189395,0.452182,-0.288602,-0.045688,-0.316004,-0.229331,-0.215625,0.409158,-0.301586,0.101017,0.003848,-0.092948,1.598344,0.373986,0.876453,0.188816,0.258153,0.386451,-0.117157,-1.458581,-0.404981,0.815232,-0.437666,0.182795,-0.249785
-0.001295,0.000054,0.779501,0.007431,0.038472,-0.080719,0.995966,0.352812,-0.217217,0.189135,0.448914,-0.286954,-0.045675,-0.315952,-0.229489,-0.214874,0.405847,-0.299858,0.100886,0.003897,-0.080312,1.590069,0.399043,0.865180,0.203991,0.259877,0.382265,-0.108135,-1.448393,-0.431206,0.804668,-0.454969,0.183872,-0.243306
-0.001413,0.000019,0.779706,0.007493,0.039112,-0.080921,0.995925,0.353588,-0.217064,0.188807,0.445526,-0.285254,-0.045665,-0.316065,-0.229419,-0.214176,0.402472,-0.298140,0.100778,0.003839,-0.067674,1.581678,0.423593,0.854163,0.218392,0.261121,0.377695,-0.099644,-1.438763,-0.455678,0.794862,-0.470639,0.185119,-0.236727
-0.001513,-0.000024,0.779924,0.007513,0.039325,-0.080988,0.995911,0.354237,-0.216731,0.188390,0.441864,-0.283427,-0.045654,-0.316394,-0.229072,-0.213482,0.398830,-0.296318,0.100726,0.003704,-0.055329,1.573235,0.447218,0.843131,0.231900,0.262377,0.372481,-0.092055,-1.429671,-0.478268,0.785974,-0.484257,0.186312,-0.229852
-0.001602,-0.000070,0.780148,0.007579,0.040310,-0.081112,0.995861,0.354823,-0.216309,0.187930,0.438065,-0.281536,-0.045644,-0.316831,-0.228587,-0.212790,0.395054,-0.294445,0.100702,0.003531,-0.043132,1.564766,0.470380,0.832092,0.244961,0.263639,0.366945,-0.084917,-1.420847,-0.499917,0.777544,-0.496849,0.187480,-0.222829
-0.001660,-0.000134,0.780390,0.007579,0.040310,-0.081112,0.995861,0.355284,-0.215619,0.187362,0.433935,-0.279486,-0.045654,-0.317513,-0.227686,-0.212062,0.390838,-0.292396,0.100779,0.003230,-0.031573,1.556504,0.491653,0.820954,0.256910,0.265176,0.361183,-0.079290,-1.413091,-0.518673,0.770425,-0.507302,0.188314,-0.216168
-0.001707,-0.000205,0.780629,0.007635,0.041206,-0.081099,0.995825,0.355716,-0.214898,0.186790,0.429808,-0.277431,-0.045685,-0.318210,-0.226745,-0.211346,0.386624,-0.290356,0.100856,0.002884,-0.020203,1.548473,0.512162,0.809818,0.268708,0.266823,0.355466,-0.074089,-1.405676,-0.536509,0.763585,-0.517306,0.188915,-0.209788
-0.001734,-0.000291,0.780862,0.007635,0.041206,-0.081099,0.995825,0.356086,-0.214117,0.186206,0.425690,-0.275369,-0.045755,-0.318938,-0.225721,-0.210653,0.382410,-0.288332,0.100932,0.002450,-0.009211,1.540906,0.531144,0.798686,0.280203,0.268689,0.349840,-0.069738,-1.398939,-0.552506,0.757302,-0.526414,0.189049,-0.203973
-0.001739,-0.000395,0.781058,0.007700,0.042043,-0.081026,0.995795,0.356380,-0.213422,0.185524,0.421902,-0.273461,-0.045849,-0.319556,-0.225112,-0.210277,0.379250,-0.286836,0.101087,0.001954,0.001058,1.533540,0.548955,0.787494,0.291091,0.270588,0.344755,-0.065872,-1.392816,-0.567354,0.751367,-0.534334,0.189157,-0.198894
-0.001733,-0.000510,0.781235,0.007944,0.042816,-0.080863,0.995774,0.356634,-0.212772,0.184793,0.418279,-0.271632,-0.045955,-0.320119,-0.224711,-0.210059,0.376615,-0.285602,0.101281,0.001428,0.010966,1.526275,0.566180,0.776271,0.301676,0.272504,0.339941,-0.062248,-1.387000,-0.581627,0.745605,-0.541660,0.189252,-0.194185
-0.001685,-0.000659,0.781338,0.007944,0.042816,-0.080863,0.995774,0.356698,-0.212309,0.184010,0.415422,-0.270200,-0.046124,-0.320520,-0.225046,-0.210337,0.376005,-0.285432,0.101618,0.000869,0.019919,1.519410,0.581946,0.764781,0.311145,0.273821,0.336245,-0.058661,-1.381823,-0.595102,0.740050,-0.547422,0.188649,-0.191161
-0.001624,-0.000825,0.781418,0.008316,0.043487,-0.080577,0.995765,0.356698,-0.211897,0.183247,0.412838,-0.268899,-0.046325,-0.320873,-0.225521,-0.210707,0.375882,-0.285555,0.101865,0.000308,0.028542,1.512730,0.597452,0.753433,0.320247,0.274831,0.332941,-0.054858,-1.376961,-0.608148,0.734822,-0.552923,0.188086,-0.188368
-0.001535,-0.001022,0.781455,0.008316,0.043487,-0.080577,0.995765,0.356567,-0.211585,0.182522,0.410797,-0.267860,-0.046590,-0.321130,-0.226279,-0.211257,0.376732,-0.286266,0.101933,-0.000255,0.036508,1.506420,0.612441,0.742369,0.328614,0.275227,0.330421,-0.050622,-1.372733,-0.620334,0.730249,-0.557902,0.187601,-0.186037
-0.001422,-0.001256,0.781453,0.008760,0.044010,-0.080203,0.995768,0.356254,-0.211397,0.181894,0.409463,-0.267143,-0.046926,-0.321368,-0.227079,-0.211909,0.378215,-0.287379,0.101875,-0.000805,0.043720,1.500641,0.626894,0.731912,0.336323,0.275723,0.328219,-0.046107,-1.369078,-0.631875,0.726427,-0.562293,0.187249,-0.183876
-0.001297,-0.001509,0.781433,0.009235,0.044298,-0.079691,0.995792,0.355850,-0.211270,0.181313,0.408481,-0.266587,-0.047299,-0.321596,-0.227902,-0.212610,0.380014,-0.288692,0.101754,-0.001347,0.050555,1.495129,0.641080,0.721758,0.343702,0.276270,0.326176,-0.041453,-1.365711,-0.643093,0.722979,-0.566391,0.186963,-0.181799
-0.001130,-0.001817,0.781371,0.009518,0.044253,-0.079320,0.995821,0.355192,-0.211140,0.180892,0.408521,-0.266534,-0.047772,-0.321869,-0.228415,-0.213395,0.382383,-0.290447,0.101519,-0.001918,0.056175,1.490480,0.653952,0.712435,0.349896,0.277277,0.324499,-0.036643,-1.363264,-0.653650,0.720529,-0.570134,0.187292,-0.180853
-0.000944,-0.002144,0.781306,0.009790,0.044167,-0.078919,0.995854,0.354459,-0.210968,0.180508,0.408687,-0.266555,-0.048274,-0.322227,-0.228713,-0.214144,0.384606,-0.292186,0.101259,-0.002508,0.061529,1.486211,0.666040,0.703529,0.355693,0.278385,0.322711,-0.032017,-1.360941,-0.664135,0.718306,-0.573391,0.187651,-0.179926
-0.000722,-0.002509,0.781238,0.010041,0.044000,-0.078456,0.995896,0.353578,-0.210712,0.180194,0.409103,-0.266724,-0.048834,-0.322755,-0.228579,-0.214823,0.386540,-0.293891,0.100950,-0.003139,0.066351,1.482703,0.676556,0.695457,0.360699,0.279694,0.320701,-0.027756,-1.358869,-0.674477,0.716537,-0.575679,0.188069,-0.179034
-0.000470,-0.002916,0.781171,0.010262,0.043763,-0.077931,0.995945,0.352555,-0.210329,0.179961,0.409609,-0.266953,-0.049464,-0.323469,-0.228082,-0.215406,0.388230,-0.295552,0.100583,-0.003799,0.070614,1.479957,0.685545,0.688403,0.364752,0.280992,0.318462,-0.023973,-1.357049,-0.684640,0.714928,-0.576601,0.188466,-0.177331
-0.000203,-0.003344,0.781106,0.010470,0.043492,-0.077374,0.995998,0.351462,-0.209883,0.179768,0.410159,-0.267213,-0.050129,-0.324275,-0.227403,-0.215942,0.389798,-0.297190,0.100187,-0.004475,0.074598,1.477592,0.693770,0.681857,0.368329,0.282286,0.316108,-0.020428,-1.355356,-0.694713,0.713397,-0.576842,0.188853,-0.175221
0.000105,-0.003836,0.781039,0.010470,0.043492,-0.077374,0.995998,0.350209,-0.209212,0.179745,0.410772,-0.267571,-0.050912,-0.325236,-0.226443,-0.216323,0.391411,-0.298916,0.099711,-0.005115,0.077954,1.476319,0.700188,0.676879,0.370742,0.283673,0.313451,-0.016873,-1.354515,-0.703879,0.711962,-0.576511,0.188903,-0.173620
0.000425,-0.004351,0.780970,0.010751,0.042744,-0.076179,0.996120,0.348973,-0.208419,0.179775,0.411340,-0.267943,-0.051737,-0.326176,-0.225427,-0.216646,0.393066,-0.300687,0.099208,-0.005743,0.081148,1.475190,0.706371,0.672284,0.372860,0.285064,0.310971,-0.013208,-1.354025,-0.712640,0.710553,-0.576460,0.188837,-0.172527
0.000768,-0.004912,0.780898,0.010865,0.042299,-0.075635,0.996179,0.347768,-0.207386,0.179912,0.411822,-0.268344,-0.052647,-0.327075,-0.224297,-0.216854,0.394807,-0.302548,0.098655,-0.006349,0.084019,1.474351,0.712087,0.668458,0.374386,0.286462,0.308846,-0.009323,-1.354237,-0.720590,0.709195,-0.576970,0.188541,-0.172454
0.001115,-0.005520,0.780813,0.010939,0.041789,-0.075115,0.996239,0.346551,-0.206253,0.180227,0.412414,-0.268821,-0.053636,-0.327940,-0.223135,-0.216931,0.396782,-0.304548,0.097966,-0.006954,0.086330,1.473326,0.718058,0.664813,0.375302,0.287804,0.307536,-0.005859,-1.354325,-0.728325,0.707676,-0.576958,0.188047,-0.173543
0.001465,-0.006151,0.780722,0.010992,0.041247,-0.074606,0.996299,0.345327,-0.205070,0.180633,0.413063,-0.269338,-0.054665,-0.328787,-0.221957,-0.216942,0.398874,-0.306617,0.097209,-0.007559,0.088362,1.472209,0.724157,0.661259,0.375913,0.289119,0.306634,-0.002606,-1.354350,-0.735952,0.706075,-0.576685,0.187454,-0.175215
0.001803,-0.006863,0.780582,0.011056,0.040694,-0.074028,0.996364,0.343904,-0.204260,0.181227,0.414424,-0.270142,-0.055786,-0.329611,-0.221206,-0.217025,0.401964,-0.309180,0.096235,-0.008146,0.090776,1.471155,0.729975,0.657577,0.377111,0.289752,0.306997,0.000073,-1.354057,-0.743682,0.704037,-0.574965,0.186837,-0.178081
0.002137,-0.007605,0.780421,0.011123,0.040150,-0.073408,0.996431,0.342367,-0.203654,0.181902,0.416128,-0.271079,-0.056950,-0.330467,-0.220629,-0.217147,0.405446,-0.311958,0.095220,-0.008722,0.093303,1.470124,0.735688,0.653833,0.378535,0.290241,0.307608,0.002964,-1.353761,-0.751285,0.701904,-0.573156,0.186241,-0.181205
0.002463,-0.008410,0.780216,0.011197,0.039621,-0.072703,0.996503,0.340604,-0.203454,0.182740,0.418518,-0.272284,-0.058200,-0.331386,-0.220399,-0.217347,0.409710,-0.315167,0.094124,-0.009275,0.096053,1.469138,0.741194,0.649963,0.380408,0.290441,0.308713,0.006279,-1.353460,-0.758635,0.699582,-0.571167,0.185688,-0.184842
0.002778,-0.009273,0.779975,0.011226,0.039063,-0.071926,0.996581,0.338567,-0.203635,0.183843,0.421735,-0.273807,-0.059537,-0.332431,-0.220240,-0.217478,0.414389,-0.318631,0.092980,-0.009814,0.098787,1.468121,0.746455,0.645908,0.382187,0.290345,0.309536,0.010075,-1.352994,-0.765789,0.697014,-0.569088,0.184925,-0.188994
0.003088,-0.010166,0.779716,0.011233,0.038490,-0.071113,0.996662,0.336393,-0.204006,0.185079,0.425366,-0.275489,-0.060917,-0.333539,-0.220117,-0.217575,0.419274,-0.322223,0.091814,-0.010344,0.101513,1.467090,0.751595,0.641760,0.383918,0.290100,0.310217,0.014111,-1.352446,-0.772844,0.694322,-0.566964,0.184058,-0.193403
0.003378,-0.011145,0.779443,0.011162,0.037813,-0.070247,0.996750,0.333988,-0.204464,0.186653,0.429528,-0.277287,-0.062417,-0.334879,-0.219572,-0.217379,0.423852,-0.325752,0.090586,-0.010864,0.104229,1.465651,0.756174,0.637253,0.385324,0.289613,0.310116,0.018744,-1.351587,-0.779488,0.691472,-0.564977,0.183089,-0.198352
0.003656,-0.012148,0.779174,0.011067,0.037100,-0.069389,0.996838,0.331557,-0.204892,0.188314,0.433737,-0.279032,-0.063947,-0.336255,-0.218871,-0.217063,0.428226,-0.329185,0.089334,-0.011376,0.106986,1.464011,0.760490,0.632684,0.386736,0.289058,0.309956,0.023352,-1.350533,-0.785893,0.688644,-0.562810,0.182197,-0.203185
0.003911,-0.013199,0.778912,0.010924,0.036318,-0.068547,0.996927,0.329073,-0.205260,0.190152,0.438044,-0.280675,-0.065537,-0.337703,-0.217859,-0.216510,0.432190,-0.332427,0.088031,-0.011875,0.109826,1.461972,0.764284,0.627988,0.388160,0.288365,0.309675,0.027908,-1.349086,-0.791819,0.685859,-0.560283,0.181460,-0.207786
0.004135,-0.014300,0.778665,0.010765,0.035524,-0.067772,0.997010,0.326621,-0.205658,0.192145,0.442405,-0.282060,-0.067203,-0.339092,-0.216735,-0.215722,0.435797,-0.335464,0.086631,-0.012361,0.112960,1.459827,0.767496,0.623520,0.389743,0.287691,0.308858,0.032278,-1.347499,-0.796824,0.683276,-0.557546,0.181316,-0.211104
0.004343,-0.015427,0.778425,0.010597,0.034724,-0.067029,0.997090,0.324184,-0.206072,0.194217,0.446793,-0.283316,-0.068908,-0.340453,-0.215555,-0.214817,0.439225,-0.338400,0.085182,-0.012840,0.116241,1.457629,0.770419,0.619166,0.391406,0.287027,0.307771,0.036555,-1.345841,-0.801368,0.680793,-0.554705,0.181470,-0.213780
0.004495,-0.016636,0.778222,0.010340,0.033999,-0.066430,0.997158,0.321904,-0.206557,0.196698,0.450972,-0.284221,-0.070766,-0.341769,-0.214242,-0.213305,0.441752,-0.340856,0.083515,-0.013315,0.119702,1.455564,0.773154,0.615433,0.392965,0.286338,0.306093,0.040109,-1.343951,-0.804651,0.678163,-0.551858,0.181158,-0.215765
0.004623,-0.017873,0.778035,0.010047,0.033289,-0.065890,0.997221,0.319709,-0.207000,0.199324,0.454984,-0.284976,-0.072677,-0.343070,-0.212857,-0.211566,0.443929,-0.343125,0.081774,-0.013786,0.123152,1.453563,0.775920,0.611961,0.394513,0.285789,0.304456,0.043460,-1.342029,-0.807433,0.675566,-0.549215,0.180609,-0.217628
0.004702,-0.019168,0.777883,0.009682,0.032610,-0.065470,0.997275,0.317684,-0.207362,0.202240,0.458660,-0.285433,-0.074695,-0.344341,-0.211326,-0.209372,0.445406,-0.345021,0.079883,-0.014249,0.126578,1.451688,0.778751,0.609011,0.396038,0.285524,0.302901,0.046404,-1.340044,-0.809215,0.673032,-0.546981,0.179588,-0.219245
0.004731,-0.020517,0.777786,0.009242,0.032013,-0.065179,0.997317,0.315949,-0.207457,0.205388,0.461399,-0.285319,-0.076787,-0.345633,-0.209627,-0.206677,0.445904,-0.346399,0.077854,-0.014682,0.129746,1.449776,0.781660,0.606484,0.397383,0.285759,0.301732,0.048770,-1.337996,-0.809927,0.670660,-0.545242,0.178552,-0.220740
0.004734,-0.021894,0.777718,0.008764,0.031457,-0.064952,0.997354,0.314360,-0.207420,0.208651,0.463669,-0.284921,-0.078918,-0.346937,-0.207843,-0.203730,0.445914,-0.347518,0.075756,-0.015099,0.132785,1.447845,0.784609,0.604168,0.398638,0.286244,0.300756,0.050847,-1.335917,-0.810105,0.668368,-0.543752,0.177509,-0.222174
0.004655,-0.023360,0.777731,0.008168,0.031020,-0.064986,0.997371,0.313156,-0.206905,0.212283,0.464450,-0.283692,-0.081233,-0.348139,-0.205870,-0.199955,0.444511,-0.347918,0.073411,-0.015451,0.135253,1.445441,0.787527,0.602223,0.398789,0.287008,0.300114,0.051788,-1.333573,-0.808786,0.666305,-0.542700,0.176489,-0.222648
0.004547,-0.024853,0.777758,0.007536,0.030600,-0.065076,0.997383,0.312011,-0.206287,0.216022,0.464921,-0.282303,-0.083596,-0.349307,-0.203871,-0.195970,0.442852,-0.348248,0.070993,-0.015747,0.137700,1.443063,0.790300,0.600357,0.398925,0.287869,0.299531,0.052284,-1.331125,-0.807285,0.664241,-0.541646,0.175429,-0.223052
0.004380,-0.026401,0.777812,0.006834,0.030213,-0.065277,0.997386,0.310984,-0.205464,0.219977,0.464776,-0.280596,-0.086056,-0.350410,-0.201819,-0.191565,0.440681,-0.348437,0.068426,-0.015929,0.140102,1.440735,0.792783,0.598645,0.399033,0.288926,0.299066,0.051886,-1.328469,-0.805422,0.662179,-0.540592,0.174290,-0.223314
0.004151,-0.028000,0.777881,0.006103,0.029864,-0.065546,0.997384,0.310065,-0.204531,0.224049,0.464120,-0.278654,-0.088570,-0.351451,-0.199841,-0.186913,0.438271,-0.348505,0.065763,-0.016009,0.142504,1.438460,0.794843,0.596849,0.399111,0.290089,0.298120,0.050972,-1.325768,-0.803371,0.660207,-0.539720,0.173511,-0.223357
0.003889,-0.029624,0.777958,0.005358,0.029535,-0.065849,0.997378,0.309200,-0.203545,0.228179,0.463209,-0.276595,-0.091112,-0.352463,-0.197901,-0.182139,0.435741,-0.348513,0.063052,-0.016038,0.144905,1.436211,0.796692,0.595010,0.399173,0.291305,0.296933,0.049798,-1.323043,-0.801226,0.658281,-0.538941,0.172912,-0.223290
0.003523,-0.031329,0.778040,0.004570,0.029357,-0.066171,0.997366,0.308355,-0.202784,0.232510,0.461778,-0.274351,-0.093723,-0.353526,-0.196261,-0.177038,0.432937,-0.348366,0.060182,-0.016025,0.147474,1.434908,0.797924,0.590422,0.397675,0.294473,0.295266,0.047535,-1.320402,-0.798746,0.655801,-0.538125,0.173852,-0.222604
0.003121,-0.033061,0.778119,0.003749,0.029232,-0.066437,0.997355,0.307401,-0.202201,0.236923,0.460277,-0.272098,-0.096352,-0.354716,-0.194690,-0.171831,0.430040,-0.348178,0.057262,-0.016042,0.149894,1.433379,0.799051,0.586089,0.396260,0.297194,0.293857,0.045324,-1.317640,-0.796435,0.653388,-0.537303,0.174708,-0.222226
0.002645,-0.034847,0.778194,0.002865,0.029212,-0.066593,0.997348,0.306229,-0.201974,0.241503,0.458635,-0.269829,-0.099018,-0.356161,-0.193258,-0.166412,0.426954,-0.347907,0.054239,-0.016120,0.152016,1.431394,0.799968,0.582263,0.395010,0.299019,0.292963,0.043218,-1.314635,-0.794460,0.651109,-0.536468,0.175397,-0.222466
0.002099,-0.036678,0.778270,0.001933,0.029287,-0.066587,0.997349,0.304660,-0.202224,0.246170,0.457042,-0.267261,-0.101732,-0.357977,-0.191856,-0.160855,0.423544,-0.347490,0.051156,-0.016298,0.153497,1.429377,0.800407,0.578828,0.393808,0.300556,0.292348,0.041662,-1.311476,-0.792938,0.649025,-0.535849,0.175699,-0.223218
0.001518,-0.038531,0.778347,0.000977,0.029408,-0.066501,0.997352,0.302893,-0.202712,0.250882,0.455472,-0.264544,-0.104469,-0.359978,-0.190468,-0.155229,0.419970,-0.346999,0.048043,-0.016527,0.154659,1.427343,0.800609,0.575587,0.392630,0.301949,0.291873,0.040382,-1.308241,-0.791641,0.647040,-0.535337,0.175808,-0.224225
0.000844,-0.040428,0.778428,-0.000051,0.029674,-0.066176,0.997367,0.300623,-0.203716,0.255628,0.453644,-0.261531,-0.107213,-0.362500,-0.189169,-0.149455,0.415942,-0.346262,0.044895,-0.016928,0.154878,1.425725,0.799671,0.572819,0.391788,0.303345,0.291289,0.039961,-1.304657,-0.791178,0.645487,-0.534745,0.175799,-0.224679
0.000142,-0.042332,0.778509,-0.001084,0.029982,-0.065810,0.997381,0.298297,-0.204778,0.260344,0.451612,-0.258474,-0.109946,-0.365105,-0.187942,-0.143666,0.411820,-0.345462,0.041759,-0.017387,0.154681,1.424164,0.798525,0.570181,0.390885,0.304661,0.290674,0.039738,-1.301061,-0.790939,0.644048,-0.534127,0.175791,-0.224900
-0.000613,-0.044250,0.778591,-0.002126,0.030373,-0.065359,0.997397,0.295860,-0.205955,0.264999,0.449171,-0.255327,-0.112656,-0.367878,-0.186858,-0.137846,0.407513,-0.344540,0.038647,-0.017963,0.153650,1.422716,0.796960,0.567805,0.389860,0.305817,0.289996,0.039910,-1.297439,-0.791147,0.642837,-0.533457,0.175787,-0.224659
-0.001419,-0.046168,0.778672,-0.003166,0.030854,-0.064873,0.997411,0.293412,-0.207223,0.269574,0.446326,-0.252020,-0.115332,-0.370714,-0.185968,-0.132027,0.403035,-0.343498,0.035662,-0.018614,0.152041,1.421334,0.795234,0.565680,0.388820,0.306904,0.289301,0.040147,-1.293846,-0.791788,0.641767,-0.532560,0.175617,-0.224518
-0.002250,-0.048086,0.778754,-0.004205,0.031380,-0.064368,0.997424,0.290959,-0.208536,0.274109,0.443279,-0.248633,-0.117989,-0.373583,-0.185175,-0.126208,0.398471,-0.342397,0.032742,-0.019302,0.150143,1.419983,0.793426,0.563681,0.387772,0.307956,0.288597,0.040416,-1.290267,-0.792645,0.640769,-0.531549,0.175364,-0.224427
-0.003150,-0.049986,0.778822,-0.005224,0.032068,-0.063848,0.997431,0.288495,-0.210159,0.278523,0.439947,-0.245154,-0.120585,-0.376361,-0.184911,-0.120448,0.393975,-0.341152,0.029756,-0.020041,0.147961,1.418727,0.791673,0.561825,0.387338,0.309001,0.288347,0.040803,-1.286901,-0.794050,0.639895,-0.530392,0.175047,-0.225164
-0.004074,-0.051880,0.778879,-0.006217,0.032794,-0.063332,0.997434,0.286024,-0.211919,0.282885,0.436655,-0.241711,-0.123163,-0.379048,-0.184882,-0.114753,0.389668,-0.339934,0.026719,-0.020790,0.145876,1.417504,0.789882,0.559965,0.387182,0.309914,0.288283,0.041226,-1.283656,-0.795518,0.638998,-0.529170,0.174847,-0.226062
-0.005046,-0.053763,0.778910,-0.007160,0.033599,-0.062827,0.997433,0.283539,-0.213953,0.287140,0.433443,-0.238338,-0.125705,-0.381555,-0.185325,-0.109188,0.385740,-0.338768,0.023580,-0.021563,0.143982,1.416349,0.788011,0.558095,0.387582,0.310565,0.288592,0.041722,-1.280654,-0.797112,0.638055,-0.527819,0.174882,-0.227281
-0.006065,-0.055633,0.778909,-0.008068,0.034495,-0.062310,0.997428,0.280956,-0.216438,0.291346,0.430548,-0.235117,-0.128191,-0.384001,-0.186262,-0.103758,0.382229,-0.337702,0.020372,-0.022356,0.142301,1.415217,0.786146,0.556136,0.388216,0.310706,0.289002,0.042398,-1.277877,-0.798679,0.636975,-0.526381,0.175013,-0.228424
-0.007107,-0.057496,0.778891,-0.008959,0.035438,-0.061787,0.997420,0.278325,-0.219148,0.295527,0.427811,-0.231972,-0.130647,-0.386417,-0.187446,-0.098396,0.378928,-0.336686,0.017130,-0.023160,0.140725,1.414097,0.784284,0.554132,0.388967,0.310593,0.289463,0.043164,-1.275211,-0.800232,0.635827,-0.524898,0.175191,-0.229528
-0.008200,-0.059329,0.778824,-0.009828,0.036531,-0.061268,0.997404,0.275635,-0.222518,0.299726,0.425596,-0.229106,-0.133053,-0.388831,-0.189242,-0.093168,0.375990,-0.335701,0.013824,-0.024017,0.139312,1.413060,0.782650,0.552423,0.390128,0.310391,0.289273,0.044145,-1.272760,-0.801572,0.634484,-0.523652,0.175173,-0.230506
-0.009304,-0.061146,0.778739,-0.010700,0.037663,-0.060739,0.997386,0.272874,-0.226152,0.303942,0.423680,-0.226395,-0.135435,-0.391250,-0.191225,-0.087991,0.373218,-0.334751,0.010519,-0.024897,0.137724,1.412022,0.781144,0.550733,0.391173,0.310141,0.289009,0.045072,-1.270314,-0.802883,0.633092,-0.522456,0.174963,-0.231647
-0.010428,-0.062930,0.778614,-0.011579,0.038873,-0.060191,0.997363,0.269974,-0.230314,0.308194,0.422364,-0.223996,-0.137769,-0.393678,-0.193581,-0.082916,0.370778,-0.333868,0.007214,-0.025824,0.135787,1.410982,0.779898,0.549082,0.391988,0.309797,0.288596,0.045891,-1.267878,-0.804134,0.631606,-0.521363,0.174370,-0.233115
-0.011555,-0.064673,0.778449,-0.012460,0.040126,-0.059580,0.997339,0.266864,-0.234933,0.312413,0.421655,-0.221996,-0.140034,-0.396164,-0.196256,-0.078025,0.368797,-0.333140,0.003948,-0.026782,0.133453,1.410003,0.778591,0.547475,0.392467,0.309540,0.288373,0.046698,-1.265546,-0.805267,0.630206,-0.520715,0.173822,-0.235190
